trade_date,instrument_type,open,high,low,close,volume,oi,amount
2002-05-20,RU,21473.280818812156,22273.882500472264,21473.280818812156,21644.838322025036,460.0,1308.0,3482200.0
2002-05-21,RU,22102.324997259384,22588.404589695878,21873.581659642212,22245.289583270118,408.0,1260.0,3174240.0
2002-05-22,RU,21730.617073631478,21987.9533284508,21730.617073631478,21987.9533284508,138.0,1318.0,1061220.0
2002-05-23,RU,21930.767494046504,21930.767494046504,21358.909150003572,21759.209990833624,82.0,1248.0,624020.0
2002-05-24,RU,21787.80290803577,22045.139162855092,21387.502067205718,21387.502067205718,284.0,1020.0,2124320.0
2002-05-27,RU,21587.652487620744,21702.024156429332,21530.466653216452,21702.024156429332,120.0,1020.0,910800.0
2002-05-28,RU,21217.08756630448,22425.919667331647,21217.08756630448,22245.289583270118,762.0,638.0,6099810.0
2002-05-29,RU,22092.44874291036,22467.60353288431,22092.44874291036,22467.60353288431,420.0,1054.0,3395700.0
2002-05-30,RU,22564.865885840518,23217.913112832208,22564.865885840518,23217.913112832208,934.0,1898.0,7803570.0
2002-05-31,RU,23204.01849098132,23551.384037253498,23065.07227247245,23440.2270624464,1394.0,2760.0,11758390.0
2002-06-03,RU,23398.54319689374,23968.22269278011,23398.54319689374,23968.22269278011,790.0,2846.0,6813750.0
2002-06-04,RU,23996.011936481882,24287.79899535051,23857.06571797301,24121.063533139866,1778.0,3590.0,15433040.0
2002-06-05,RU,24121.063533139866,24496.218323113815,23968.22269278011,24426.74521385938,1592.0,4158.0,13993680.0
2002-06-06,RU,24440.639835710266,24954.740844193086,24426.74521385938,24899.162356789537,1828.0,5346.0,16378880.0
2002-06-07,RU,24982.53008789486,25218.73865935994,24885.26773493865,25177.054793807278,2434.0,6086.0,22052040.0
2002-06-10,RU,25177.054793807278,25843.996642649854,25177.054793807278,25843.996642649854,906.0,6396.0,8425800.0
2002-06-11,RU,26260.835298176466,26524.83311334332,25969.04823930784,26316.413785580015,2942.0,7090.0,27860740.0
2002-06-12,RU,26260.835298176466,26344.203029281787,25427.157987123246,25427.157987123246,3340.0,8214.0,30561000.0
2002-06-13,RU,25399.36874342147,25927.364373755176,25260.4225249126,25843.996642649854,3590.0,8952.0,33387000.0
2002-06-14,RU,25816.20739894808,25816.20739894808,25593.89344933389,25760.628911544532,1802.0,9380.0,16704540.0
2002-06-17,RU,26469.25462593977,26469.25462593977,26441.465382238,26469.25462593977,344.0,9368.0,3276600.0
2002-06-18,RU,26899.98790331727,26899.98790331727,26260.835298176466,26566.51697889598,4842.0,10604.0,46289520.0
2002-06-19,RU,26649.8847100013,26997.250256273477,26594.306222597756,26955.566390720818,3546.0,11382.0,34396200.0
2002-06-20,RU,27025.039499975253,27191.774962185897,26774.936306659285,26830.514794062834,4780.0,12338.0,46150900.0
2002-06-21,RU,26788.83092851017,26899.98790331727,26316.413785580015,26483.149247790658,3776.0,11958.0,35985280.0
2002-06-24,RU,26413.676138536222,26649.8847100013,26358.097651132673,26635.990088150415,4684.0,12450.0,44896140.0
2002-06-25,RU,26663.77933185219,26747.147062957512,26427.57076038711,26441.465382238,3684.0,12270.0,35053260.0
2002-06-26,RU,26538.727735194207,26705.46319740485,26413.676138536222,26483.149247790658,4106.0,12972.0,39130180.0
2002-06-27,RU,26497.043869641544,26538.727735194207,26080.205214114936,26177.467567071144,6636.0,13668.0,62511120.0
2002-06-28,RU,26260.835298176466,26260.835298176466,25899.575130053403,26163.572945220258,8226.0,13554.0,77447790.0
2002-07-01,RU,26149.67832336937,26288.62454187824,26066.310592264046,26080.205214114936,3412.0,13720.0,32021620.0
2002-07-02,RU,25996.83748300961,26149.67832336937,25969.04823930784,25969.04823930784,5492.0,14290.0,51322740.0
2002-07-03,RU,26010.7321048605,26010.7321048605,25621.682693035662,25663.366558588325,7656.0,14732.0,70703160.0
2002-07-04,RU,25621.682693035662,25941.258995606066,25621.682693035662,25830.102020798968,7976.0,15054.0,74136920.0
2002-07-05,RU,25816.20739894808,25913.46975190429,25427.157987123246,25496.63109637768,10606.0,16350.0,97310050.0
2002-07-08,RU,25496.63109637768,25566.104205632117,24857.478491236878,25010.319331596635,14142.0,16054.0,127278000.0
2002-07-09,RU,25038.108575298407,25107.581684552842,24774.110760131556,24968.635466043972,16610.0,16722.0,149240850.0
2002-07-10,RU,24954.740844193086,25052.003197149294,24676.848407175345,24885.26773493865,15154.0,17046.0,135704070.0
2002-07-11,RU,24926.951600491313,25065.897819000184,24788.005381982442,25024.21395344752,22372.0,17736.0,201459860.0
2002-07-12,RU,25079.79244085107,25316.00101231615,25010.319331596635,25190.949415658164,16888.0,16478.0,153089720.0
2002-07-15,RU,25177.054793807278,25288.211768614376,24899.162356789537,24954.740844193086,15676.0,16632.0,140770480.0
2002-07-16,RU,25010.319331596635,25204.844037509054,24968.635466043972,25204.844037509054,15128.0,16646.0,137210960.0
2002-07-17,RU,25260.4225249126,25496.63109637768,25204.844037509054,25413.263365272356,18910.0,15192.0,172931950.0
2002-07-18,RU,25441.052608974132,25482.73647452679,25260.4225249126,25385.474121570584,14096.0,15652.0,128766960.0
2002-07-19,RU,25441.052608974132,25552.209583781227,25260.4225249126,25343.79025601792,16898.0,17004.0,154109760.0
2002-07-22,RU,25316.00101231615,25343.79025601792,25107.581684552842,25135.37092825462,13498.0,16022.0,122089410.0
2002-07-23,RU,25038.108575298407,25232.633281210827,24968.635466043972,25204.844037509054,16068.0,16044.0,145736760.0
2002-07-24,RU,25135.37092825462,25135.37092825462,24315.588239052282,24315.588239052282,25966.0,14836.0,227202500.0
2002-07-25,RU,24398.955970157604,24454.534457561153,23940.433449078333,24315.588239052282,20588.0,14896.0,180145000.0
2002-07-26,RU,24315.588239052282,24343.37748275406,24176.64202054341,24260.009751648737,9818.0,14984.0,85711140.0
2002-07-29,RU,24329.482860903172,24551.796810517364,24329.482860903172,24551.796810517364,10116.0,15276.0,89374860.0
2002-07-30,RU,24635.164541622686,24829.6892475351,24593.480676070023,24829.6892475351,14180.0,15542.0,126698300.0
2002-07-31,RU,24815.794625684215,24940.8462223422,24551.796810517364,24857.478491236878,23946.0,15532.0,214196970.0
2002-08-01,RU,24829.6892475351,25010.319331596635,24746.32151642978,24968.635466043972,18312.0,14982.0,164533320.0
2002-08-02,RU,24982.53008789486,25607.788071184776,24926.951600491313,25607.788071184776,20876.0,14058.0,192372340.0
2002-08-05,RU,25843.996642649854,26413.676138536222,25843.996642649854,26358.097651132673,20374.0,13510.0,193247390.0
2002-08-06,RU,26399.781516685336,26594.306222597756,26038.521348562273,26233.046054474693,27316.0,13246.0,257863040.0
2002-08-07,RU,26427.57076038711,26455.360004088885,26121.889079667595,26358.097651132673,20706.0,12126.0,196396410.0
2002-08-08,RU,26260.01451882662,26866.863593841525,26066.926176776426,26149.678323369368,32432.0,16526.0,307455360.0
2002-08-09,RU,26232.43046996231,26315.18261655525,25956.58998131917,26025.550103479956,37524.0,17896.0,354038940.0
2002-08-12,RU,26011.7580790478,26011.7580790478,25749.70961483682,25763.501639268976,27460.0,17056.0,256476400.0
2002-08-13,RU,25763.501639268976,26246.222494394468,25763.501639268976,26232.43046996231,38130.0,18486.0,362616300.0
2002-08-14,RU,26425.518812012506,26756.52739838427,26370.35071428388,26673.77525179133,57314.0,17538.0,554226380.0
2002-08-15,RU,26701.35930065564,26866.863593841525,26370.35071428388,26453.102860876817,42568.0,17490.0,408227120.0
2002-08-16,RU,26563.439056334075,26770.319422816425,26522.062983037602,26659.98322735917,33588.0,17388.0,324628020.0
2002-08-19,RU,26563.439056334075,26715.151325087798,26508.270958605444,26618.6071540627,26692.0,18522.0,257577800.0
2002-08-20,RU,26673.77525179133,27156.496106916817,26604.815129630544,27156.496106916817,45004.0,18696.0,443064380.0
2002-08-21,RU,27142.70408248466,27473.712668856424,27087.535984756032,27239.24825350976,42670.0,18074.0,421366250.0
2002-08-22,RU,27184.080155781132,27363.37647339917,27046.159911459563,27115.120033620347,22616.0,19128.0,222315280.0
2002-08-23,RU,27170.288131348974,27280.624326806228,26894.447642705836,27004.783838163094,34596.0,18846.0,338694840.0
2002-08-26,RU,27308.208375670543,27432.336595559955,27197.87218021329,27363.37647339917,29310.0,18478.0,290755200.0
2002-08-27,RU,27184.080155781132,27211.664204645444,27032.367887027405,27184.080155781132,17794.0,19570.0,175359870.0
2002-08-28,RU,27059.95193589172,27266.83230237407,26977.19978929878,27101.32800918819,25616.0,21322.0,251677200.0
2002-08-29,RU,27170.29513949147,27211.69223721543,27059.90287889425,27156.496106916817,15628.0,18810.0,153779520.0
2002-08-30,RU,27253.08933493939,27335.883530387306,27156.496106916817,27211.69223721543,19892.0,17908.0,196135120.0
2002-09-02,RU,27322.08449781265,27349.682562961956,27170.29513949147,27239.290302364734,11142.0,19572.0,109971540.0
2002-09-03,RU,27211.69223721543,27266.88836751404,27087.500944043553,27170.29513949147,18678.0,19956.0,183884910.0
2002-09-04,RU,27046.103846319595,27308.285465237997,26990.90771602098,27197.893204640775,22818.0,19458.0,224871390.0
2002-09-05,RU,27184.09417206612,27253.08933493939,27142.697074342163,27170.29513949147,8590.0,20174.0,84568550.0
2002-09-06,RU,27184.09417206612,27239.290302364734,27087.500944043553,27156.496106916817,13766.0,20578.0,135457440.0
2002-09-09,RU,27211.69223721543,27956.839996246683,27170.29513949147,27956.839996246683,42736.0,21300.0,432915680.0
2002-09-10,RU,27970.639028821337,28081.03128941856,27874.045800798765,27998.23709397064,36980.0,22184.0,375162100.0
2002-09-11,RU,27984.438061395987,28288.016778038353,27763.653540201543,27846.44773564946,49624.0,24412.0,500706160.0
2002-09-12,RU,27915.442898522724,28150.026452291822,27901.64386594807,28136.22741971717,35304.0,23632.0,359924280.0
2002-09-13,RU,28039.6341916946,28053.43322426925,27777.452572776194,27860.24676822411,41168.0,23854.0,415590960.0
2002-09-16,RU,27970.639028821337,27970.639028821337,27653.26127960432,27736.055475052235,16636.0,23222.0,167191800.0
2002-09-17,RU,27722.256442477585,27860.24676822411,27722.256442477585,27791.251605350848,20436.0,23384.0,205790520.0
2002-09-18,RU,27805.050637925502,27887.84483337342,27791.251605350848,27846.44773564946,10194.0,23124.0,102857460.0
2002-09-19,RU,27736.055475052235,27777.452572776194,26990.90771602098,26990.90771602098,53934.0,23410.0,527474520.0
2002-09-20,RU,26935.711585722373,27073.7019114689,26770.123194826538,26990.90771602098,41036.0,23810.0,401332080.0
2002-09-23,RU,27046.103846319595,27432.476758409874,27032.30481374494,27266.88836751404,42028.0,24536.0,415236640.0
2002-09-24,RU,27170.29513949147,27170.29513949147,26880.51545542376,26921.91255314772,31400.0,24724.0,306307000.0
2002-09-25,RU,26770.123194826538,27004.706748595636,26659.730934229316,26921.91255314772,40900.0,24876.0,398979500.0
2002-09-26,RU,27046.103846319595,27170.29513949147,26963.309650871677,27018.50578117029,28928.0,26548.0,283205120.0
2002-09-27,RU,26949.510618297023,27239.290302364734,26921.91255314772,27046.103846319595,27380.0,25916.0,268324000.0
2002-09-28,RU,26990.90771602098,27059.90287889425,26949.510618297023,27046.103846319595,12422.0,24954.0,121735600.0
2002-10-08,RU,26632.132869080007,26632.132869080007,26314.75511986299,26342.3531850123,34812.0,24924.0,332280540.0
2002-10-09,RU,26356.15221758695,26438.946413034868,26204.36285926577,26314.75511986299,37888.0,25176.0,361262080.0
2002-10-10,RU,26149.166728967157,26245.75995698973,25831.788979750145,26052.57350094459,61892.0,26240.0,584260480.0
2002-10-11,RU,26121.568663817852,26162.96576154181,25997.377370645976,26121.568663817852,29176.0,26326.0,276150840.0
2002-10-14,RU,26300.95608728834,26300.95608728834,25955.980272922017,25969.77930549667,18408.0,28312.0,173219280.0
2002-10-15,RU,25914.58317519806,26149.166728967157,25886.985110048754,26135.367696392506,33704.0,30108.0,319176880.0
2002-10-16,RU,26259.558989564383,26273.358022139033,26052.57350094459,26121.568663817852,34326.0,29972.0,324895590.0
2002-10-17,RU,26024.975435795284,26093.970598668548,25900.784142623408,26093.970598668548,24664.0,28980.0,233198120.0
2002-10-18,RU,25968.032592512536,26300.956087288338,25954.160780230213,26300.956087288338,31768.0,19196.0,301160640.0
2002-10-21,RU,26411.93058554694,26509.033271523214,26287.084275006015,26342.571524135314,35434.0,21514.0,336445830.0
2002-10-22,RU,26300.956087288338,26356.44333641764,26245.46883815904,26314.827899570664,20958.0,23140.0,198786630.0
2002-10-23,RU,26328.69971185299,26883.57220314599,26300.956087288338,26800.341329452043,61060.0,26964.0,589839600.0
2002-10-24,RU,26800.341329452043,26883.57220314599,26689.36683119344,26772.59770488739,50650.0,28548.0,488772500.0
2002-10-25,RU,26939.05945227529,27188.752073357144,26911.31582771064,27063.90576281622,77528.0,29920.0,756285640.0
2002-10-28,RU,27036.16213825157,27161.008448792494,26966.803076839944,26980.674889122267,37494.0,30710.0,364629150.0
2002-10-29,RU,26897.44401542832,26966.803076839944,26841.956766299016,26911.31582771064,37232.0,33276.0,361150400.0
2002-10-30,RU,26925.187639992968,27119.393011945518,26883.57220314599,27036.16213825157,35318.0,32966.0,344173910.0
2002-10-31,RU,27174.880261074817,27341.342008462718,27133.264824227845,27188.752073357144,64278.0,36508.0,629924400.0
2002-11-01,RU,27299.726571615745,28021.060810296647,27299.726571615745,27882.342687473396,72666.0,38246.0,730293300.0
2002-11-04,RU,28021.060810296647,28326.2406805078,27993.317185731998,28243.00980681385,64890.0,39324.0,660580200.0
2002-11-05,RU,28145.907120837575,28451.086991048727,28076.54805942595,28229.137994531524,64304.0,41728.0,654293200.0
2002-11-06,RU,28312.368868225476,28520.44605246035,28243.00980681385,28478.830615613377,49972.0,38534.0,512962580.0
2002-11-07,RU,28520.44605246035,28562.061489307325,27979.445373449675,28090.419871708273,56508.0,40484.0,572143500.0
2002-11-08,RU,27993.317185731998,28312.368868225476,27743.62456465015,27937.8299366027,82750.0,43176.0,833292500.0
2002-11-11,RU,27882.342687473396,28159.7789331199,27882.342687473396,28145.907120837575,43796.0,47690.0,444310420.0
2002-11-12,RU,28201.394369966874,28492.7024278957,27993.317185731998,28076.54805942595,74796.0,44954.0,756935520.0
2002-11-13,RU,28243.00980681385,28409.47155420175,28118.163496272922,28312.368868225476,47748.0,47492.0,487268340.0
2002-11-14,RU,28437.2151787664,28548.189677025002,28270.7534313785,28381.7279296371,54664.0,48014.0,559212720.0
2002-11-15,RU,28423.343366484074,28451.086991048727,28159.7789331199,28229.137994531524,48206.0,46550.0,490496050.0
2002-11-18,RU,28298.49705594315,28409.47155420175,28187.522557684548,28312.368868225476,34764.0,45894.0,354766620.0
2002-11-19,RU,28256.881619096173,28686.907799848253,28229.137994531524,28520.44605246035,74422.0,44858.0,765058160.0
2002-11-20,RU,28298.49705594315,28395.599741919425,27965.573561167348,28159.7789331199,90180.0,49442.0,915327000.0
2002-11-21,RU,28173.650745402225,28437.2151787664,28173.650745402225,28381.7279296371,53506.0,49736.0,547366380.0
2002-11-22,RU,28478.830615613377,28548.189677025002,28270.7534313785,28353.98430507245,52614.0,45302.0,537715080.0
2002-11-25,RU,28409.47155420175,28520.44605246035,28215.2661822492,28381.7279296371,47680.0,44724.0,487766400.0
2002-11-26,RU,28298.49705594315,28451.086991048727,28284.625243660823,28326.2406805078,25574.0,44676.0,261110540.0
2002-11-27,RU,28395.599741919425,28659.1641752836,28173.650745402225,28603.6769261543,92076.0,52038.0,949303560.0
2002-11-28,RU,28659.1641752836,28853.369547236154,28478.830615613377,28853.369547236154,76474.0,55100.0,795329600.0
2002-11-29,RU,28894.984984083127,29186.293042011956,28881.113171800804,29186.293042011956,60974.0,55104.0,641446480.0
2002-12-02,RU,29269.523915705904,29560.831973634733,29047.574919188704,29380.498413964506,78638.0,52622.0,832776420.0
2002-12-03,RU,29380.498413964506,29435.985663093805,29130.805792882653,29200.16485429428,45810.0,52062.0,482150250.0
2002-12-04,RU,29186.293042011956,29283.39572798823,28964.344045494752,28978.21585777708,52352.0,49968.0,546816640.0
2002-12-05,RU,28894.984984083127,29144.67760516498,28811.754110389178,29144.67760516498,42550.0,48218.0,446987750.0
2002-12-06,RU,29075.318543753354,29130.805792882653,28728.523236695226,28811.754110389178,46812.0,44998.0,486142620.0
2002-12-09,RU,28742.395048977553,29491.472912223107,28575.933301589652,29394.37022624683,83218.0,48890.0,881694710.0
2002-12-10,RU,29435.985663093805,29630.191035046355,29380.498413964506,29463.729287658454,53344.0,49030.0,566513280.0
2002-12-11,RU,29505.34472450543,29574.703785917056,29435.985663093805,29519.216536787757,27678.0,49938.0,294493920.0
2002-12-12,RU,29491.472912223107,29533.08834907008,29422.113850811482,29477.60109994078,14194.0,50204.0,150811250.0
2002-12-13,RU,29463.729287658454,29699.55009645798,29463.729287658454,29505.34472450543,43216.0,47338.0,459602160.0
2002-12-16,RU,29602.447410481705,29685.678284175658,29491.472912223107,29644.06284732868,18144.0,47652.0,193868640.0
2002-12-17,RU,29670.437543049684,29698.05079343875,29256.23878721372,29380.49841396451,55708.0,23324.0,592733120.0
2002-12-18,RU,29366.691788769975,29449.53153993717,29311.465287991847,29380.49841396451,20872.0,25118.0,222078080.0
2002-12-19,RU,29435.724914742637,29477.144790326234,29352.885163575444,29421.918289548106,16892.0,24114.0,179984260.0
2002-12-20,RU,29408.11166435357,29463.338165131703,29228.625536824653,29421.918289548106,33922.0,27284.0,361438910.0
2002-12-23,RU,29463.338165131703,29767.08391941141,29435.724914742637,29767.08391941141,30152.0,26262.0,325038560.0
2002-12-24,RU,29836.11704538407,29836.11704538407,29615.211042271556,29753.277294216878,30186.0,25428.0,325254150.0
2002-12-25,RU,29753.277294216878,29905.15017135673,29725.664043827812,29891.3435461622,20924.0,24968.0,226502300.0
2002-12-26,RU,29891.3435461622,30319.3489271927,29891.3435461622,30195.08930044191,49130.0,28624.0,537236550.0
2002-12-27,RU,30277.929051609102,30388.38205316536,30181.282675247377,30374.575427970827,31860.0,29236.0,350460000.0
2002-12-30,RU,30374.575427970827,30443.608553943486,30208.89592563644,30291.735676803633,23358.0,27558.0,256237260.0
2002-12-31,RU,30139.86279966378,30346.96217758176,30139.86279966378,30291.735676803633,14454.0,25332.0,158560380.0
2003-01-02,RU,30291.735676803633,31161.55306405916,30291.735676803633,31161.55306405916,35074.0,22850.0,395810090.0
2003-01-03,RU,31478.157298861293,32694.170399080693,31409.065645439736,32597.442084290513,78534.0,22980.0,926308530.0
2003-01-06,RU,32721.807060449315,33191.6303037159,32721.807060449315,33150.17531166297,48716.0,24764.0,584348420.0
2003-01-07,RU,33108.72031961003,33108.72031961003,32086.16384897099,32307.257139919973,64898.0,22926.0,758657620.0
2003-01-08,RU,32390.167124025844,33136.35698097866,32390.167124025844,32859.99036729243,44604.0,24638.0,530341560.0
2003-01-09,RU,32846.17203660812,33882.54683793147,32721.807060449315,33882.54683793147,52628.0,26574.0,645219280.0
2003-01-10,RU,34131.276790249074,34338.55175051375,33854.910176562844,34338.55175051375,47570.0,34496.0,591057250.0
2003-01-13,RU,34352.37008119806,34960.37663130776,33163.993642347275,34435.28006530392,96958.0,44582.0,1208096680.0
2003-01-14,RU,34324.733419829434,34711.64667899015,33744.363531088355,34297.09675846081,103670.0,56682.0,1286544700.0
2003-01-15,RU,34324.733419829434,34601.100033515664,34214.186774354945,34490.55338804117,67794.0,56908.0,846069120.0
2003-01-16,RU,34545.82671077841,34684.01001762153,34214.186774354945,34366.188411882365,54932.0,61368.0,683079420.0
2003-01-17,RU,33993.56443233202,34508.18525637069,33893.499272102286,34393.82507325099,44012.0,21456.0,529464360.0
2003-01-20,RU,34308.05493591121,35265.821469538736,34193.69475279151,35265.821469538736,31142.0,21204.0,384136570.0
2003-01-21,RU,35794.73731646736,36194.99795738633,35337.29658398855,35451.65676710825,48654.0,20806.0,603309600.0
2003-01-22,RU,35380.18165265844,35951.98256825696,35380.18165265844,35680.37713334766,38586.0,25076.0,481553280.0
2003-01-23,RU,35737.55722490751,35980.572614036886,34665.43050816029,34665.43050816029,62762.0,23520.0,760989250.0
2003-01-24,RU,34751.20064550007,35151.46128641903,34336.64498169114,34994.21603462943,57080.0,23064.0,698659200.0
2003-01-27,RU,35037.10110329933,35909.09749958707,34322.34995880118,34765.49566839003,66282.0,25060.0,805989120.0
2003-01-28,RU,34722.61059972014,35194.34635508892,34479.59521059077,35108.57621774914,54278.0,25742.0,666533840.0
2003-01-29,RU,35308.70653820862,35365.88662976847,34951.33096595955,35308.70653820862,43002.0,23626.0,531074700.0
2003-02-10,RU,35680.37713334766,35951.98256825696,35365.88662976847,35737.55722490751,50050.0,28876.0,625625000.0
2003-02-11,RU,35708.96717912758,36652.43868986514,35537.42690444803,36352.24320917592,73640.0,31572.0,936332600.0
2003-02-12,RU,36252.17804894618,37138.46946812388,36252.17804894618,37052.69933078411,72980.0,34802.0,945820800.0
2003-02-13,RU,37181.35453679378,37753.1554523923,37181.35453679378,37753.1554523923,47408.0,36014.0,626022640.0
2003-02-14,RU,38253.481253541,39740.16363409715,38039.05591019156,39511.44326785774,119352.0,36266.0,1649444640.0
2003-02-17,RU,39597.21340519752,40340.5545954756,39425.67313051797,40340.5545954756,35752.0,38898.0,504460720.0
2003-02-18,RU,40612.1600303849,41398.38628933286,39397.08308473804,40326.25957258564,176716.0,44832.0,2492579180.0
2003-02-19,RU,40526.38989304512,41484.15642667264,40068.949160566306,40068.949160566306,140672.0,40752.0,1971518080.0
2003-02-20,RU,40211.899389465936,41541.33651823249,40211.899389465936,41455.56638089271,142774.0,44734.0,2070223000.0
2003-02-21,RU,41884.4170675916,42413.33291452024,41884.4170675916,42413.33291452024,59434.0,45438.0,881703390.0
2003-02-24,RU,43170.96912768827,43742.77004328679,42656.3483036496,42985.13383011876,135174.0,51600.0,2032341090.0
2003-02-25,RU,43256.73926502805,43456.86958548753,41870.12204470164,41870.12204470164,42338.0,53556.0,620040010.0
2003-02-26,RU,41312.61615199308,42856.47862410909,40083.24418345626,42327.56277718046,202620.0,55218.0,2999789100.0
2003-02-27,RU,42341.85780007042,42599.16821208975,41884.4170675916,42184.61254828083,81014.0,59876.0,1195361570.0
2003-02-28,RU,42170.31752539086,42570.57816630983,42027.36729649123,42313.26775429049,64578.0,56632.0,955754400.0
2003-03-03,RU,42427.6279374102,42541.9881205299,41069.600762863716,41069.600762863716,50964.0,58224.0,732097860.0
2003-03-04,RU,40197.60436657597,41798.64693025182,40169.01432079604,41555.63154112246,121334.0,62164.0,1763589690.0
2003-03-05,RU,41484.15642667264,41855.82702181168,40026.06409189641,41741.46683869197,132648.0,61754.0,1936660800.0
2003-03-06,RU,42027.36729649123,42313.26775429049,41241.14103754327,42313.26775429049,60014.0,64074.0,888207200.0
2003-03-07,RU,42870.77364699905,43256.73926502805,41970.18720493138,42213.20259406076,123990.0,62578.0,1830712350.0
2003-03-10,RU,41355.501220662976,42013.07227360127,41355.501220662976,41355.501220662976,49320.0,63774.0,713413800.0
2003-03-11,RU,41212.550991763346,42399.03789163027,40755.11025928453,41798.64693025182,154674.0,73834.0,2261333880.0
2003-03-12,RU,41655.69670135219,43013.72387589868,41512.74647245256,43013.72387589868,134854.0,84254.0,2028878430.0
2003-03-13,RU,43099.49401323846,43628.40986016709,42827.88857832916,43628.40986016709,112518.0,88618.0,1717024680.0
2003-03-14,RU,43614.11483727713,44629.0614624645,43056.60894456857,44414.63611911506,148160.0,100134.0,2301665600.0
2003-03-17,RU,44428.93114200502,44872.076851593876,44185.91575287565,44714.83159980428,110062.0,107426.0,1721369680.0
2003-03-18,RU,44757.71666847417,44772.01169136413,43256.73926502805,44157.32570709572,157598.0,117422.0,2434101110.0
2003-03-19,RU,44028.67050108605,44443.22616489498,43914.31031796635,44185.91575287565,82272.0,117948.0,1271513760.0
2003-03-20,RU,44114.44063842583,44300.27593599535,42899.36369277898,43799.950134846644,120788.0,125300.0,1850472160.0
2003-03-21,RU,44297.32008440272,44436.96137363552,43599.113638238756,43971.4904095262,93722.0,48780.0,1328040740.0
2003-03-24,RU,44002.52180713349,44312.83578320636,43785.302023882476,44049.06890354442,58560.0,49838.0,831259200.0
2003-03-25,RU,44250.77298799179,45305.84050663956,44126.64739756264,45166.19921740676,95470.0,57498.0,1389565850.0
2003-03-26,RU,45150.683518603124,45460.997494676,44405.92997602822,44886.916638941184,108748.0,65028.0,1573039820.0
2003-03-27,RU,44871.40094013754,45492.028892283284,44716.2439521011,45135.16781979948,125120.0,66900.0,1819870400.0
2003-03-28,RU,44995.52653056668,45336.871904246844,44064.58460234806,44436.96137363552,127734.0,73860.0,1829150880.0
2003-03-31,RU,44126.64739756264,44343.86718081365,43366.3781561841,43583.59793943511,143156.0,70544.0,2010626020.0
2003-04-01,RU,43537.05084302418,44312.83578320636,43412.92525259503,43661.17643345333,151656.0,72654.0,2133799920.0
2003-04-02,RU,43599.113638238756,44716.2439521011,42637.14031241285,44545.57126526102,262132.0,81504.0,3762904860.0
2003-04-03,RU,44778.30674731568,45042.07362697762,44281.804385599076,44530.05556645738,174758.0,86876.0,2507777300.0
2003-04-04,RU,44374.898578420936,44374.898578420936,43288.79966216588,43288.79966216588,62638.0,89766.0,873800100.0
2003-04-07,RU,41395.884408121354,42388.88913155455,41054.53903444119,41054.53903444119,191986.0,108990.0,2539974780.0
2003-04-08,RU,40899.38204640475,41737.229781801514,39037.49818996751,39751.22033493512,288112.0,89770.0,3690714720.0
2003-04-09,RU,40470.06106095135,40470.06106095135,38944.40399714565,38944.40399714565,15118.0,27470.0,183305750.0
2003-04-10,RU,37097.55597253874,38960.46354518571,36856.66275193784,38478.67710398391,152158.0,28244.0,1822852840.0
2003-04-11,RU,38382.31981574355,38526.855748104084,37065.43687645862,37129.67506861886,75632.0,25004.0,874305920.0
2003-04-14,RU,37193.9132607791,37418.74693333994,36503.35269505652,36503.35269505652,35400.0,26028.0,402321000.0
2003-04-15,RU,35860.970773454115,37258.15145293934,35266.76749597189,36133.98309013514,78480.0,20462.0,882900000.0
2003-04-16,RU,36214.28083033544,37242.09190489928,36133.98309013514,37242.09190489928,67664.0,33482.0,784564080.0
2003-04-17,RU,37209.97280881916,37964.77156670199,36904.84139605802,37482.985125500185,90416.0,36104.0,1055154720.0
2003-04-18,RU,37579.342413740545,38093.247951022466,36888.78184801796,36969.07958821826,88212.0,39764.0,1015320120.0
2003-04-21,RU,36872.7222999779,36872.7222999779,36230.3403783755,36230.3403783755,41064.0,32686.0,463201920.0
2003-04-22,RU,36069.744897974895,36776.36501173754,35571.898908733034,36599.70998329688,60664.0,27888.0,691266280.0
2003-04-23,RU,36471.233598976396,37209.97280881916,36294.57857053574,36696.06727153724,57846.0,28924.0,660890550.0
2003-04-24,RU,36647.88862741706,36856.66275193784,35925.20896561436,36101.86399405502,40498.0,28718.0,455197520.0
2003-04-25,RU,36037.62580189478,36439.11450289628,35957.328061694476,36182.161734255315,33008.0,27656.0,371835120.0
2003-04-28,RU,36214.28083033544,36262.459474455616,35844.91122541406,36053.685349934836,22232.0,28056.0,249554200.0
2003-04-29,RU,35989.44715777459,36085.804446014954,34929.516987130635,34993.75517929087,33344.0,28766.0,363282880.0
2003-04-30,RU,35170.41020773153,35507.6607165728,34817.10015085021,34945.576535170694,62790.0,29756.0,683155200.0
2003-05-12,RU,34752.86195868997,34977.69563125081,34062.30139296739,34062.30139296739,46576.0,32268.0,493938480.0
2003-05-13,RU,34030.182296887266,35122.231563611356,33982.00365276709,34640.445122409554,72616.0,35978.0,783163560.0
2003-05-14,RU,34688.62376652973,35202.52930381165,34383.49235376859,34608.32602632943,67748.0,39406.0,729984700.0
2003-05-15,RU,34592.26647828937,34688.62376652973,34303.19461356829,34544.08783416919,45652.0,40292.0,490987260.0
2003-05-16,RU,34528.028286129134,34833.159698890275,34367.43280572853,34528.028286129134,41310.0,40552.0,444082500.0
