trade_date,close,TermStructure,Volume,OI,pct_change,ma5,ma10,instrument_id
1996-05-28,50129.214996222734,0.0,,280.0,0.0,,,RU
1996-05-29,50129.214996222734,0.0,,280.0,0.0,,,RU
1996-05-30,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,,RU
1996-05-31,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,,RU
1996-06-04,50129.214996222734,,,280.0,0.0,50129.21499622271,,RU
1996-06-05,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,,RU
1996-06-06,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,,RU
1996-06-07,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,50129.214996222676,RU
1996-06-10,50129.214996222734,0.0,,280.0,0.0,50129.21499622271,50129.214996222676,RU
1996-06-11,51295.808637476366,0.023271731690622858,280.0,,0.0232717316906228,50362.53372447345,50245.87436034804,RU
1996-06-12,51295.808637476366,0.0,,,0.0,50595.85245272418,50362.53372447341,RU
1996-06-14,51295.808637476366,0.0,,,0.0,50829.17118097491,50479.19308859877,RU
1996-06-18,51295.808637476366,0.0,,,0.0,51062.48990922564,50595.85245272414,RU
1996-06-19,51295.808637476366,0.0,,,0.0,51295.808637476366,50712.5118168495,RU
1996-06-20,51295.808637476366,0.0,,,0.0,51295.808637476366,50829.171180974874,RU
1996-06-21,51295.808637476366,0.0,,,0.0,51295.808637476366,50945.83054510024,RU
1996-06-24,51295.808637476366,0.0,,,0.0,51295.808637476366,51062.489909225595,RU
1996-06-26,51295.808637476366,0.0,,,0.0,51295.808637476366,51179.149273350966,RU
1996-06-27,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747633,RU
1996-06-28,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-01,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-03,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-05,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-11,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-15,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-17,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-23,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-07-24,51295.808637476366,0.0,,,0.0,51295.808637476366,51295.80863747634,RU
1996-08-09,,0.0,,,0.0,,,RU
1997-04-14,39595.560647256,,1330.0,870.0,-0.2280936454849498,,,RU
1997-04-15,39664.18380262387,0.0017331022530329286,1462.0,990.0,0.0017331022530331366,,,RU
1997-04-16,40144.545890198904,0.012110726643598616,1600.0,1760.0,0.012110726643598468,,,RU
1997-04-17,39664.18380262387,-0.011965811965811968,1856.0,2170.0,-0.011965811965811923,,,RU
1997-04-18,39183.821715048834,-0.012110726643598616,1938.0,2838.0,-0.0121107266435988,39650.45917155032,,RU
1997-04-21,39115.198559680975,-0.0017513134851138356,2028.0,3074.0,-0.0017513134851138144,39554.38675403532,,RU
1997-04-22,39115.198559680975,0.0,2038.0,3104.0,0.0,39444.589705446735,,RU
1997-04-23,38909.32909357739,-0.005263157894736842,3022.0,3302.0,-0.005263157894736858,39197.54634612244,,RU
1997-04-24,38806.3943605256,-0.002645502645502645,2578.0,3134.0,-0.002645502645502673,39025.988457702784,,RU
1997-04-25,37742.73545232375,-0.027409372236958444,2280.0,3064.0,-0.027409372236958385,38737.77120515776,39194.115188354,RU
1997-04-28,37125.127054013,-0.01636363636363636,2288.0,3114.0,-0.016363636363636358,38339.75690402416,38947.071829029686,RU
1997-04-29,37330.99652011658,0.005545286506469501,2324.0,4478.0,0.005545286506469571,37982.91649611128,38713.75310077897,RU
1997-04-30,36438.89550033438,-0.02389705882352941,3316.0,5614.0,-0.02389705882352955,37488.82977746268,38343.18806179251,RU
1997-05-05,36198.71445654687,-0.0065913370998116755,2486.0,6480.0,-0.006591337099811523,36967.29379666693,37996.64112718481,RU
1997-05-06,36130.091301178996,-0.0018957345971563984,3040.0,6720.0,-0.001895734597156529,36644.76496643799,37691.268085797834,RU
1997-05-07,36027.15656812721,-0.0028490028490028487,3036.0,6526.0,-0.002849002849002802,36425.17086926083,37382.46388664246,RU
1997-05-08,36713.38812180583,0.01904761904761905,3436.0,6778.0,0.0190476190476192,36301.649189598684,37142.282842854955,RU
1997-05-09,36541.830233386165,-0.004672897196261682,2506.0,6852.0,-0.004672897196261849,36322.23613620903,36905.53295683583,RU
1997-05-12,36130.091301178996,-0.01126760563380282,2020.0,6732.0,-0.011267605633802802,36308.511505135466,36637.90265090117,RU
1997-05-13,35718.352368971835,-0.011396011396011395,1546.0,6868.0,-0.011396011396011207,36226.16371869402,36435.46434256598,RU
1997-05-14,35992.844990443285,0.007684918347742555,3020.0,6918.0,0.007684918347742542,36219.30140315724,36322.236136209,RU
1997-05-15,35409.548169816466,-0.016205910390848427,3190.0,7008.0,-0.0162059103908484,35958.53341275937,36130.09130117899,RU
1997-05-16,35409.548169816466,0.0,4270.0,7028.0,0.0,35732.07700004543,36027.156568127204,RU
1997-05-19,35443.859747500384,0.0009689922480620156,2070.0,7008.0,0.0009689922480617953,35594.8306893097,35951.671097222556,RU
1997-05-20,35340.9250144486,-0.002904162633107454,2158.0,6996.0,-0.0029041626331074433,35519.345218405055,35872.75446854951,RU
1997-05-21,35169.36712602895,-0.0048543689320388345,1880.0,6806.0,-0.004854368932038722,35354.649645522186,35786.97552433968,RU
1997-05-22,35684.04079128791,0.014634146341463415,2170.0,6926.0,0.014634146341463428,35409.54816981648,35684.04079128789,RU
1997-05-23,34997.809237609305,-0.019230769230769232,1600.0,7046.0,-0.01923076923076916,35327.20038337504,35529.6386917102,RU
1997-05-26,35684.04079128791,0.0196078431372549,2092.0,6914.0,0.019607843137254832,35375.23659213255,35485.033640721085,RU
1997-05-27,36027.15656812721,0.009615384615384616,1938.0,7056.0,0.00961538461538458,35512.482902868265,35515.91406063662,RU
1997-05-28,36267.33761191473,0.006666666666666667,1718.0,7028.0,0.0066666666666668215,35732.07700004542,35543.36332278377,RU
1997-05-29,36404.58392265045,0.0037842951750236523,1930.0,7058.0,0.0037842951750237663,35876.185626317936,35642.866898067165,RU
1997-05-30,35684.04079128791,-0.019792648444863337,2052.0,7186.0,-0.019792648444863392,36013.431937053654,35670.31616021431,RU
1997-06-02,36027.15656812721,0.009615384615384616,2002.0,8066.0,0.00961538461538458,36082.05509242152,35728.645842276994,RU
1997-06-03,36027.15656812721,0.0,1604.0,8412.0,0.0,36082.05509242152,35797.268997644846,RU
1997-06-04,36507.518655702246,0.013333333333333334,1622.0,8376.0,0.013333333333333421,36130.09130117902,35931.08415061219,RU
1997-06-05,36335.96076728259,-0.0046992481203007525,1342.0,8434.0,-0.0046992481203008704,36116.366670105446,35996.27614821165,RU
1997-06-06,36164.40287886294,-0.004721435316336166,5292.0,7766.0,-0.0047214353163360645,36212.43908762045,36112.93551233702,RU
1997-06-09,36130.091301178996,-0.0009487666034155598,2094.0,7876.0,-0.0009487666034155849,36233.0260342308,36157.54056332613,RU
1997-06-10,35786.9755243397,-0.00949667616334283,1770.0,7816.0,-0.00949667616334271,36184.9898254733,36133.52245894738,RU
1997-06-11,35478.171325184325,-0.00862895493767977,2026.0,7886.0,-0.008628954937679791,35979.120359369714,36054.60583027433,RU
1997-06-12,35786.9755243397,0.008704061895551255,3202.0,8020.0,0.008704061895551174,35869.32331078114,35992.844990443264,RU
1997-06-13,35100.74397066109,-0.01917545541706616,1866.0,7992.0,-0.019175455417066112,35656.591529140765,35934.515308380585,RU
1997-06-16,35443.859747500384,0.009775171065493646,1242.0,7936.0,0.009775171065493415,35519.345218405055,35876.18562631791,RU
1997-06-17,35443.859747500384,0.0,1240.0,8014.0,0.0,35450.72206303719,35817.85594425522,RU
1997-06-18,35581.10605823612,0.0038722168441432717,408.0,8040.0,0.0038722168441434053,35471.30900964755,35725.21468450861,RU
1997-06-19,35375.23659213253,-0.005785920925747349,1934.0,7778.0,-0.005785920925747368,35388.96122320612,35629.1422669936,RU
1997-06-20,35546.794480552184,0.004849660523763337,1286.0,7652.0,0.004849660523763344,35478.17132518433,35567.38142716253,RU
1997-06-23,35752.66394665577,0.00579150579150579,1130.0,7764.0,0.005791505791505891,35539.93216501541,35529.638691710206,RU
1997-06-24,35684.04079128791,-0.001919385796545105,1440.0,7982.0,-0.001919385796545048,35587.968373772914,35519.345218405026,RU
1997-06-25,35649.729213603976,-0.0009615384615384617,1820.0,8026.0,-0.0009615384615385694,35601.69300484648,35536.50100724699,RU
1997-06-26,35718.352368971835,0.0019249278152069296,1216.0,8072.0,0.001924927815207145,35670.316160214345,35529.638691710206,RU
1997-06-27,35752.66394665577,0.0009606147934678194,1060.0,8110.0,0.0009606147934677623,35711.490053435045,35594.830689309674,RU
1997-07-02,35786.9755243397,0.0009596928982725527,1230.0,8130.0,0.0009596928982726904,35718.352368971835,35629.1422669936,RU
1997-07-03,35649.729213603976,-0.0038350910834132313,1166.0,8202.0,-0.003835091083413289,35711.49005343506,35649.72921360396,RU
1997-07-04,35162.330572011735,-0.013671875,2124.0,2244.0,-0.013671875000000222,35614.010325116615,35607.85166498152,RU
1997-07-07,33456.435326438885,-0.048514851485148516,2148.0,3352.0,-0.04851485148514845,35161.62691661002,35415.97153841215,RU
1997-07-08,35406.029892807856,0.058272632674297616,2110.0,4514.0,0.05827263267429773,35092.300105840426,35401.89507963772,RU
1997-07-09,35057.88800595625,-0.00983284169124877,2720.0,7128.0,-0.009832841691248873,34946.482602163735,35332.41748556776,RU
1997-07-10,34500.860986993684,-0.015888778550148957,2896.0,8008.0,-0.01588877855014892,34716.708956841685,35214.09950513834,RU
1997-07-11,34814.18868516013,0.00908173562058527,2072.0,8140.0,0.00908173562058523,34647.08057947137,35130.54545229396,RU
1997-07-14,34466.046798308525,-0.01,2044.0,8154.0,-0.01000000000000012,34849.0028738453,35005.314895227624,RU
1997-07-15,34361.60423225305,-0.0030303030303030303,2016.0,8200.0,-0.0030303030303029392,34640.11774173433,34866.208923787366,RU
1997-07-16,34674.93193041949,0.00911854103343465,1526.0,8234.0,0.00911854103343468,34563.526526626985,34755.004564395334,RU
1997-07-17,33909.01977934597,-0.02208835341365462,2104.0,8264.0,-0.02208835341365456,34445.15828509743,34580.93362096953,RU
1997-07-18,34361.60423225305,0.013347022587268994,1152.0,8324.0,0.013347022587268942,34354.64139451601,34500.86098699366,RU
1997-07-21,34674.93193041949,0.00911854103343465,2032.0,8368.0,0.00911854103343468,34396.418420938215,34622.710647391716,RU
1997-07-22,34814.18868516013,0.004016064257028112,2468.0,8746.0,0.0040160642570281615,34486.93531151962,34563.526526626956,RU
1997-07-23,34918.63125121561,0.003,2472.0,9026.0,0.002999999999999892,34535.675175678836,34549.600851152885,RU
1997-07-24,34779.37449647497,-0.0039880358923230315,2068.0,9104.0,-0.003988035892322883,34709.746119104646,34577.45220210102,RU
1997-07-25,34779.37449647497,0.0,1882.0,9218.0,0.0,34793.300171949035,34573.9707832325,RU
1997-07-28,34257.16166619757,-0.015015015015015015,2188.0,9338.0,-0.01501501501501501,34709.74611910466,34553.08227002141,RU
1997-07-29,33978.648156716285,-0.008130081300813009,2440.0,9374.0,-0.008130081300813162,34542.63801341589,34514.786662467726,RU
1997-07-30,33317.178571698234,-0.0194672131147541,2156.0,9582.0,-0.019467213114754082,34222.34747751242,34379.01132659561,RU
1997-07-31,32377.195477198922,-0.028213166144200632,2278.0,10026.0,-0.02821316614420055,33741.9116736572,34225.82889638091,RU
1997-08-01,32725.337364050523,0.010752688172043013,2114.0,10166.0,0.010752688172043,33331.10424717232,34062.20220956065,RU
1997-08-04,32829.779930106,0.0031914893617021275,2634.0,10834.0,0.003191489361701993,33045.627899954,33877.68700952931,RU
1997-08-05,32481.638043254403,-0.010604453870625663,3018.0,11502.0,-0.010604453870625584,32746.225877261626,33644.431945338736,RU
1997-08-06,32063.86777903248,-0.012861736334405145,2258.0,12120.0,-0.012861736334405238,32495.56371872848,33358.955598120425,RU
1997-08-07,30845.371175051874,-0.03800217155266016,2338.0,12166.0,-0.03800217155266017,32189.198858299067,32965.55526597812,RU
1997-08-08,31158.69887321832,0.010158013544018058,2352.0,12218.0,0.01015801354401802,31875.87116013262,32603.487703652445,RU
1997-08-11,30984.62792979252,-0.00558659217877095,2230.0,12128.0,-0.005586592178770888,31506.840760069917,32276.234330011943,RU
1997-08-12,30949.81374110736,-0.0011235955056179776,2304.0,12128.0,-0.001123595505618025,31200.475899640514,31973.35088845105,RU
